Ready to run with 10 latency at 2000uS sample rate
ualarm ON
314	0	0	600	0
316	0	0	600	0
318	831	0	600	0
320	824	0	600	1
322	1023	0	600	-1
324	0	0	600	0
326	0	0	600	0
328	979	0	600	0
330	960	0	600	0
332	0	0	600	0
334	859	0	600	0
336	847	0	600	0
338	830	0	600	0
340	835	0	600	1
342	903	0	600	-1
344	787	0	600	0
346	801	0	600	0
348	963	0	600	0
350	976	0	600	1
352	0	0	600	-1
354	847	0	600	0
356	846	0	600	0
358	817	0	600	0
360	831	0	600	1
362	769	0	362	-1
364	784	0	362	0
366	0	0	362	0
368	856	0	362	0
370	976	0	362	0
372	928	0	362	0
374	0	0	362	0
376	0	0	362	0
378	0	0	362	0
380	0	0	362	1
382	888	0	362	0
384	792	0	362	0
386	801	0	362	-1
388	991	0	362	1
390	989	0	362	6
392	910	0	362	-6
394	863	0	362	0
396	847	0	362	-1
398	832	0	362	1
400	828	0	362	0
402	0	0	362	0
404	781	0	362	0
406	0	0	362	-1
408	993	0	362	1
410	975	0	362	1
412	0	0	362	-1
414	0	0	362	0
416	0	0	362	-1
418	835	0	362	1
420	838	0	362	1
422	972	0	362	-1
424	787	0	362	0
426	801	0	362	-1
428	1008	0	362	1
430	935	0	362	0
432	807	0	362	0
434	856	0	362	0
436	0	0	362	0
438	824	0	362	0
440	831	0	362	1
442	899	0	362	-1
444	0	0	362	0
446	803	0	362	-1
448	999	0	362	1
450	984	0	362	1
452	0	0	362	-1
454	0	0	362	0
456	847	0	362	0
458	839	0	362	0
460	829	0	362	0
462	911	0	362	0
464	787	0	362	0
466	803	0	362	0
468	972	0	362	0
470	985	0	362	1
472	883	0	362	-1
474	860	0	362	0
476	0	0	362	0
478	840	0	362	0
480	830	0	362	1
482	816	0	362	-1
484	780	0	362	0
486	944	0	362	0
488	0	0	362	0
490	984	0	362	0
492	897	0	362	0
494	0	0	362	0
496	0	0	362	0
498	824	0	362	0
500	0	0	362	1
502	895	0	362	0
504	911	0	362	-1
506	801	0	362	0
508	984	0	362	0
510	972	0	362	1
512	927	0	362	-1
514	860	0	362	1
516	0	0	362	-1
518	0	0	362	1
520	815	0	362	-1
522	904	0	362	0
524	787	0	362	0
526	799	0	362	1
528	984	0	362	0
530	0	0	362	9
532	670	0	362	-8
534	863	0	362	-1
536	847	0	362	-1
538	787	0	362	1
540	828	0	362	1
542	904	0	362	-1
544	787	0	362	0
546	927	0	362	-1
548	991	0	362	0
550	992	0	362	1
552	921	0	362	0
554	856	0	362	0
556	848	0	362	-1
558	0	0	362	1
560	844	0	362	1
562	940	0	362	-1
564	0	0	362	0
566	0	0	362	-1
568	0	0	362	1
570	0	0	362	1
572	816	0	362	-1
574	863	0	362	0
576	0	0	362	-1
578	0	0	362	1
580	839	0	362	0
582	0	0	362	0
584	910	0	362	0
586	924	0	362	-1
588	988	0	362	1
590	984	0	362	1
592	934	0	362	-1
594	871	0	362	0
596	0	0	362	0
598	828	0	362	0
600	843	0	362	1
602	831	0	362	-1
604	783	0	362	0
606	804	0	362	0
608	1008	0	362	0
610	992	0	362	0
612	928	0	362	0
614	860	238	252	0
616	0	238	252	0
618	836	238	252	0
620	836	238	252	1
622	896	238	252	-1
624	0	238	252	0
626	807	238	252	0
628	990	238	252	1
630	972	238	252	0
632	923	238	252	0
634	0	238	252	-1
636	0	238	252	0
638	835	238	252	0
640	832	238	252	0
642	818	238	252	0
644	796	238	252	0
646	799	238	252	0
648	857	238	252	0
650	927	238	252	7
652	931	238	252	-6
654	864	238	252	0
656	847	238	252	-1
658	819	238	252	1
660	830	238	252	0
662	0	238	252	0
664	796	238	252	0
666	0	238	252	-1
668	982	238	252	1
670	991	238	252	0
672	895	238	252	0
674	864	238	252	0
676	0	238	252	-1
678	838	238	252	1
680	824	238	252	1
682	924	238	252	-1
684	920	238	252	0
686	807	238	252	-1
688	994	238	252	1
690	989	238	252	0
692	975	238	252	0
694	0	238	252	0
696	0	238	252	-1
698	0	238	252	1
700	846	238	252	0
702	895	238	252	0
704	911	238	252	0
706	935	238	252	-1
708	967	238	252	1
710	973	238	252	1
712	883	238	252	-1
714	0	238	252	0
716	0	238	252	0
718	0	238	252	0
720	839	238	252	1
722	891	238	252	-1
724	920	238	252	0
726	807	238	252	0
728	986	238	252	0
730	976	238	252	0
732	921	238	252	0
734	864	238	252	0
736	864	238	252	0
738	819	238	252	0
740	864	238	252	1
742	894	238	252	-1
744	0	238	252	0
746	802	238	252	0
748	971	238	252	0
750	967	238	252	1
752	943	238	252	-1
754	860	238	252	0
756	0	238	252	0
758	831	238	252	0
760	0	238	252	8
762	1015	238	252	-7
764	920	238	252	-1
766	803	238	252	0
768	993	238	252	0
770	977	238	252	8
772	952	238	252	-7
774	0	238	252	-1
776	0	238	252	0
778	921	238	252	0
780	0	238	252	2
782	923	238	252	-1
784	0	238	252	0
786	801	238	252	-1
788	986	238	252	0
790	975	238	252	0
792	927	238	252	0
794	0	238	252	0
796	848	238	252	0
798	0	238	252	1
800	835	238	252	1
802	836	238	252	-1
804	0	238	252	0
806	935	238	252	-1
808	984	238	252	1
810	978	238	252	1
812	944	238	252	-1
814	0	238	252	-1
816	845	238	252	0
818	824	238	252	1
820	832	238	252	-1
822	0	238	252	1
824	792	238	252	0
826	0	238	252	4
828	992	238	252	-4
830	936	238	252	1
832	939	238	252	-1
834	0	238	252	0
836	0	238	252	-1
838	824	238	252	1
840	836	238	252	1
842	888	238	252	-1
844	783	238	252	0
846	935	238	252	-1
848	1004	238	252	2
850	893	238	252	-1
852	0	238	252	0
854	864	238	252	0
856	0	238	252	-1
858	809	238	252	1
860	839	238	252	1
862	897	238	252	-1
864	796	238	252	0
866	0	238	252	0
868	971	238	254	0
870	975	238	254	1
872	1023	238	254	-1
874	860	238	254	0
876	0	238	254	0
878	833	238	254	0
880	824	238	254	0
882	927	238	254	0
884	792	238	254	0
886	803	238	254	0
888	992	238	254	0
890	971	238	254	6
892	963	238	254	-4
894	862	238	254	-2
896	0	238	254	0
898	830	238	254	0
900	830	238	254	2
902	927	238	254	-1
904	924	238	254	-1
906	796	238	254	0
908	973	238	254	0
910	998	238	254	0
912	935	238	254	0
914	864	238	254	0
916	0	238	254	0
918	840	238	254	0
920	0	238	254	2
922	960	238	254	-1
924	783	238	254	-1
926	807	238	254	0
928	999	238	254	0
930	992	238	254	2
932	0	238	254	-2
934	864	238	254	0
936	849	238	254	0
938	0	238	254	1
940	831	238	254	0
942	0	238	254	-1
944	920	238	254	0
946	815	238	254	0
948	0	238	254	1
950	977	238	254	1
952	0	238	254	-1
954	0	238	254	0
956	0	238	254	0
958	824	238	254	0
960	0	238	254	1
962	935	238	254	-1
964	783	238	254	0
966	814	238	254	-1
968	0	238	254	1
970	990	238	254	0
972	0	238	254	0
974	0	238	254	0
976	856	238	254	-1
978	828	238	254	1
980	832	238	254	1
982	904	238	254	0
984	792	238	254	-1
986	799	238	254	-1
988	975	238	254	1
990	984	238	254	1
992	870	238	254	0
994	860	238	254	-1
996	0	238	254	1
998	831	238	254	0
1000	817	238	254	-1
1002	896	238	254	0
1004	792	238	254	0
1006	807	238	254	0
1008	991	238	254	0
1010	972	238	254	2
1012	927	238	254	-1
1014	862	238	254	0
1016	0	238	254	-1
1018	831	238	254	1
1020	824	238	254	7
1022	944	238	254	-7
1024	792	238	254	0
1026	792	238	254	-1
1028	998	238	254	1
1030	990	238	254	-1
1032	861	238	254	0
1034	0	238	254	1
1036	848	238	254	-1
1038	834	238	254	1
1040	0	238	254	1
1042	822	238	254	-1
1044	0	238	254	0
1046	931	238	254	-1
1048	976	238	254	1
1050	993	238	254	1
1052	888	238	254	-1
1054	0	238	254	0
1056	0	238	254	-1
1058	832	238	254	1
1060	825	238	254	0
1062	908	238	254	0
1064	892	238	254	0
1066	803	238	254	-1
1068	994	238	254	1
1070	0	238	254	1
1072	0	238	254	-1
1074	864	238	254	0
1076	0	238	254	0
1078	848	238	254	0
1080	833	238	254	1
1082	768	238	254	-1
1084	790	238	254	0
1086	0	238	254	0
1088	992	238	254	0
1090	993	238	254	0
1092	402	238	254	0
1094	880	238	254	0
1096	0	238	254	-1
1098	830	238	254	1
1100	831	238	254	1
1102	900	238	254	-1
1104	796	238	254	0
1106	0	238	254	0
1108	990	238	254	0
1110	1023	238	254	1
1112	927	238	254	-1
1114	0	238	254	0
1116	0	238	254	0
1118	832	238	254	0
1120	824	238	252	0
1122	902	238	252	1
1124	792	238	252	-1
1126	807	238	252	0
1128	1011	238	252	0
1130	995	238	252	2
1132	954	238	252	-2
1134	0	238	252	1
1136	849	238	252	-1
1138	831	238	252	0
1140	831	238	252	6
1142	0	238	252	-5
1144	926	238	252	0
1146	803	238	252	-1
1148	958	238	252	1
1150	1016	238	252	0
1152	968	238	252	0
1154	0	238	252	-1
1156	855	238	252	1
1158	790	238	252	0
1160	816	238	252	1
1162	0	238	252	-1
1164	792	238	252	0
1166	801	238	252	-1
1168	991	238	252	1
1170	926	238	252	1
1172	799	238	252	-1
1174	864	238	252	0
1176	0	238	252	-1
1178	825	238	252	1
1180	818	238	252	0
1182	972	238	252	0
1184	924	238	252	0
1186	816	238	252	-1
1188	973	238	252	1
1190	1023	238	252	1
1192	935	238	252	-1
1194	864	238	252	0
1196	0	238	252	-1
1198	0	238	252	1
1200	828	238	252	1
1202	911	238	252	-1
1204	792	238	252	0
1206	0	238	252	0
1208	967	238	252	0
1210	984	238	252	0
1212	895	238	252	0
1214	0	238	252	0
1216	856	238	252	-1
1218	833	238	252	1
1220	0	238	252	1
1222	927	238	252	-1
1224	888	238	252	0
1226	816	238	252	0
1228	1014	238	252	0
1230	1001	238	252	2
1232	927	238	252	-2
1234	0	238	252	0
1236	848	238	252	0
1238	832	238	252	0
1240	819	238	252	0
1242	903	238	252	0
1244	791	238	252	0
1246	803	238	252	0
1248	995	238	252	0
1250	1004	238	252	1
1252	1023	238	252	-1
1254	0	238	252	0
1256	851	238	252	0
1258	839	238	252	1
1260	832	238	252	0
1262	0	238	252	0
1264	924	238	252	-1
1266	807	238	252	0
1268	865	238	252	0
1270	991	238	252	0
1272	912	238	252	0
1274	864	238	252	0
1276	0	238	252	0
1278	830	238	252	1
1280	0	238	252	5
1282	903	238	252	-5
1284	798	238	252	0
1286	935	238	252	-1
1288	919	238	252	1
1290	0	238	252	1
1292	974	238	252	-1
1294	0	238	252	0
1296	0	238	252	-1
1298	817	238	252	1
1300	842	238	252	0
1302	899	238	252	0
1304	0	238	252	0
1306	807	238	252	-1
1308	919	238	252	1
1310	991	238	252	1
1312	1007	238	252	-1
1314	864	238	252	0
1316	0	238	252	-1
1318	0	238	252	1
1320	0	238	252	1
1322	1023	238	252	-1
1324	792	238	252	0
1326	0	238	252	-1
1328	979	238	252	1
1330	975	238	252	0
1332	976	238	252	0
1334	864	238	252	0
1336	0	238	252	-1
1338	843	238	252	1
1340	847	238	252	1
1342	960	238	252	-1
1344	792	238	252	0
1346	807	238	252	0
1348	975	238	252	0
1350	1006	238	252	1
1352	904	238	252	-1
1354	864	238	252	0
1356	0	238	252	-1
1358	833	238	252	1
1360	824	238	252	0
1362	0	238	252	0
1364	0	238	252	0
1366	807	238	252	0
1368	1016	238	252	0
1370	991	238	252	1
1372	898	238	252	-1
1374	0	238	252	0
1376	0	238	252	0
1378	826	238	252	0
1380	830	238	252	1
1382	896	238	252	-1
1384	791	238	252	0
1386	799	238	252	0
1388	1006	238	252	0
1390	1008	238	252	0
1392	927	238	252	0
1394	864	238	252	0
1396	847	238	252	0
1398	830	238	252	0
1400	0	238	252	10
1402	889	238	252	-9
1404	796	238	252	0
1406	803	238	252	-1
1408	1004	238	252	0
1410	967	238	252	4
1412	920	238	252	-3
1414	0	238	252	0
1416	849	238	252	-1
1418	825	238	252	1
1420	828	238	252	-1
1422	896	238	252	0
1424	798	238	252	0
1426	803	238	252	0
1428	981	238	252	0
1430	0	238	252	3
1432	0	238	252	0
1434	864	238	252	-2
1436	847	238	252	-1
1438	819	238	252	1
1440	0	238	252	1
1442	771	238	252	-1
1444	920	238	252	0
1446	803	238	252	-1
1448	992	238	252	1
1450	975	238	252	0
1452	932	238	252	0
1454	0	238	252	0
1456	849	238	252	-1
1458	839	238	252	1
1460	827	238	252	1
1462	875	238	252	-1
1464	792	238	252	0
1466	800	238	252	-1
1468	870	238	252	1
1470	959	238	252	1
1472	993	238	252	2
1474	864	238	252	-3
1476	856	238	252	0
1478	831	238	252	0
1480	848	238	252	0
1482	898	238	252	0
1484	920	238	252	0
1486	807	238	252	-1
1488	995	238	252	1
1490	0	238	252	1
1492	880	238	252	-1
1494	862	238	252	0
1496	0	238	252	0
1498	825	238	252	0
1500	833	238	252	1
1502	894	238	252	-1
1504	768	238	252	1
1506	803	238	252	-1
1508	895	238	252	0
1510	1023	238	252	0
1512	920	238	252	0
1514	0	238	252	0
1516	0	238	252	0
1518	835	238	252	0
1520	0	238	252	4
1522	960	238	252	-4
1524	783	238	252	0
1526	802	238	252	0
1528	999	238	252	0
1530	0	238	252	2
1532	873	238	252	-2
1534	863	238	252	0
1536	858	238	252	0
1538	829	238	252	0
1540	0	238	252	0
1542	999	238	252	1
1544	0	238	252	-1
1546	0	238	252	0
1548	879	238	252	1
1550	988	238	252	0
1552	911	238	252	2
1554	864	238	252	-2
1556	0	238	252	-1
1558	860	238	252	1
1560	0	238	252	1
1562	965	238	252	-1
1564	792	238	252	-1
1566	799	238	252	0
1568	1007	238	252	1
1570	990	238	252	0
1572	895	238	252	0
1574	865	238	252	-1
1576	0	238	252	0
1578	816	238	252	1
1580	833	238	252	1
1582	888	238	252	-1
1584	792	238	252	0
1586	931	238	252	-1
1588	1014	238	252	1
1590	988	238	252	1
1592	915	238	252	-1
1594	0	238	252	0
1596	0	238	252	-1
1598	832	238	252	1
1600	0	238	252	0
1602	864	238	252	0
1604	796	238	252	1
1606	801	238	252	-2
1608	1008	238	252	1
1610	1000	238	252	1
1612	0	238	252	-1
1614	864	238	252	0
1616	848	238	252	-1
1618	824	238	252	1
1620	828	238	252	1
1622	898	238	252	-1
1624	798	238	252	0
1626	799	238	252	-1
1628	976	238	252	1
1630	1016	238	252	0
1632	998	238	252	0
1634	0	238	252	0
1636	0	238	252	-1
1638	827	238	252	1
1640	0	238	252	3
1642	911	238	252	-2
1644	796	238	252	-1
1646	808	238	252	0
1648	1005	238	252	0
1650	847	238	252	1
1652	973	238	252	-1
1654	864	238	252	0
1656	0	238	252	0
1658	835	238	252	0
1660	824	238	252	0
1662	0	238	252	0
1664	783	238	252	0
1666	807	238	252	0
1668	1006	238	252	0
1670	984	238	252	1
1672	0	238	252	-1
1674	864	238	252	0
1676	0	238	252	0
1678	824	238	252	0
1680	825	238	252	1
1682	769	238	252	0
1684	783	238	252	-1
1686	803	238	252	0
1688	967	238	252	0
1690	1001	238	252	0
1692	934	238	252	0
1694	864	238	252	0
1696	849	238	252	0
1698	844	238	252	1
1700	832	238	252	1
1702	882	238	252	-1
1704	920	238	252	-1
1706	803	238	252	0
1708	863	238	252	0
1710	996	238	252	1
1712	928	238	252	0
1714	863	238	252	3
1716	0	238	252	-3
1718	839	238	252	0
1720	0	238	252	0
1722	891	238	252	0
1724	798	238	252	0
1726	807	238	252	-1
1728	1011	238	252	1
1730	976	238	252	1
1732	956	238	252	-1
1734	0	238	252	0
1736	0	238	252	-1
1738	830	238	252	1
1740	830	238	252	1
1742	948	238	252	-1
1744	796	238	252	0
1746	803	238	252	-1
1748	988	238	252	1
1750	1008	238	252	0
1752	809	238	252	0
1754	0	238	252	0
1756	855	238	252	-1
1758	0	238	252	1
1760	832	238	252	1
1762	768	238	252	-1
1764	0	238	252	0
1766	0	238	252	0
1768	992	238	252	0
1770	992	238	252	3
1772	935	238	252	-3
1774	864	238	252	0
1776	0	238	252	0
1778	824	238	252	0
1780	832	238	252	0
1782	928	238	252	0
1784	798	238	252	0
1786	807	238	252	0
1788	0	238	252	0
1790	1006	238	252	1
1792	0	238	252	-1
1794	865	238	252	0
1796	0	238	252	0
1798	858	238	252	0
1800	823	238	252	1
1802	896	238	252	-1
1804	775	238	252	0
1806	807	238	252	0
1808	1007	238	252	0
1810	864	238	252	0
1812	767	238	252	0
1814	865	238	252	0
1816	855	238	252	0
1818	827	238	252	0
1820	0	238	252	1
1822	903	238	252	0
1824	796	238	252	-1
1826	931	238	252	0
1828	1023	238	252	0
1830	996	238	252	2
1832	0	238	252	-1
1834	865	238	252	0
1836	0	238	252	-1
1838	0	238	252	0
1840	800	238	252	0
1842	912	238	252	0
1844	911	238	252	0
1846	782	238	252	0
1848	863	238	252	0
1850	1023	238	252	1
1852	868	238	252	0
1854	856	238	252	0
1856	0	238	252	-1
1858	831	238	252	1
1860	823	238	252	0
1862	0	238	252	0
1864	780	238	252	1
1866	803	238	252	-2
1868	1008	238	252	1
1870	1023	238	252	0
1872	911	238	252	-1
1874	0	238	252	1
1876	0	238	252	-1
1878	839	238	254	1
1880	831	238	254	1
1882	896	238	254	-1
1884	799	238	254	0
1886	927	238	254	-1
1888	863	238	254	1
1890	1008	238	254	6
1892	768	238	254	-6
1894	867	238	254	0
1896	848	238	254	0
1898	0	238	254	0
1900	0	238	254	3
1902	0	238	254	-3
1904	792	238	254	0
1906	814	238	254	-1
1908	0	238	254	1
1910	1023	238	254	1
1912	817	238	254	-1
1914	864	238	254	0
1916	0	238	254	0
1918	824	238	254	0
1920	0	238	254	162
1922	911	238	254	-161
1924	783	238	254	-1
1926	816	238	254	0
1928	1023	238	254	0
1930	975	238	254	0
1932	799	238	254	0
1934	0	238	254	0
1936	0	238	254	0
1938	828	238	254	0
1940	832	238	254	1
1942	896	238	254	-1
1944	926	238	254	0
1946	801	238	254	0
1948	929	238	254	0
1950	992	238	254	57
1952	0	238	254	-31
1954	0	238	254	11
1956	0	238	254	-16
1958	0	238	254	-2
1960	0	238	254	4
1962	0	238	254	-2
1964	0	238	254	-18
1966	807	238	254	-3
1968	876	238	254	1
1970	999	238	254	0
1972	935	238	254	0
1974	0	238	254	-1
1976	862	238	254	1
1978	0	238	254	0
1980	831	238	254	1
1982	818	238	254	-1
1984	0	238	254	-1
1986	0	238	254	0
1988	1000	238	254	1
1990	1000	238	254	-1
1992	0	238	254	1
1994	0	238	254	-1
1996	864	238	254	0
1998	815	238	254	1
2000	818	238	254	0
2002	864	238	254	0
2004	796	238	254	0
2006	803	238	254	-1
2008	0	238	254	1
2010	0	238	254	0
2012	934	238	254	0
2014	864	238	254	0
2016	856	238	254	-1
2018	844	238	254	1
2020	0	238	254	0
2022	896	238	254	0
2024	0	238	254	0
2026	0	238	254	-1
2028	990	238	254	1
2030	991	238	254	0
2032	989	238	254	0
2034	864	238	254	0
2036	856	238	254	0
2038	828	238	254	0
2040	824	238	254	1
2042	0	238	254	-1
2044	792	238	254	0
2046	931	238	254	0
2048	1023	238	254	0
2050	0	238	254	0
2052	993	238	254	0
2054	867	238	254	0
2056	0	238	254	0
2058	824	238	254	0
2060	820	238	254	1
2062	902	238	254	-1
2064	796	238	254	0
2066	803	238	254	0
2068	1006	238	254	0
2070	959	238	254	1
2072	960	238	254	-1
2074	0	238	254	0
2076	849	238	254	0
2078	858	238	254	0
2080	846	238	254	0
2082	902	238	254	0
2084	792	238	254	0
2086	792	238	254	0
2088	975	238	254	0
2090	992	238	254	1
2092	0	238	254	-1
2094	865	238	254	0
2096	0	238	254	0
2098	0	238	254	0
2100	830	238	254	1
2102	899	238	254	-1
2104	927	238	254	0
2106	807	238	254	0
2108	1008	238	254	0
2110	1008	238	254	0
2112	0	238	254	0
2114	871	238	254	0
2116	848	238	254	0
2118	824	238	254	0
2120	816	238	254	1
2122	0	238	254	0
2124	792	238	254	-1
2126	807	238	254	0
2128	992	238	254	1
2130	984	238	252	0
2132	973	238	252	-1
2134	0	238	252	1
2136	0	238	252	-1
2138	812	238	252	1
2140	830	238	252	0
2142	836	238	252	-1
2144	792	238	252	1
2146	799	238	252	-1
2148	0	238	252	1
2150	984	238	252	0
2152	923	238	252	0
2154	0	238	252	0
2156	856	238	252	-1
2158	833	238	252	1
2160	824	238	252	0
2162	856	238	252	0
2164	784	238	252	0
2166	804	238	252	0
2168	999	238	252	0
2170	1004	238	252	0
2172	1010	238	252	0
2174	864	238	252	0
2176	851	238	252	0
2178	829	238	252	0
2180	0	238	252	0
2182	841	238	252	0
2184	920	238	252	0
2186	801	238	252	0
2188	984	238	252	0
2190	991	238	252	0
2192	955	238	252	0
2194	0	238	252	0
2196	856	238	252	0
2198	815	238	252	0
2200	832	238	252	0
2202	0	238	252	0
2204	783	238	252	0
2206	802	238	252	0
2208	972	238	252	0
2210	1023	238	252	1
2212	953	238	252	-1
2214	864	238	252	0
2216	855	238	252	0
2218	0	238	252	0
2220	839	238	252	1
2222	896	238	252	-1
2224	775	238	252	0
2226	807	238	252	0
2228	1004	238	252	0
2230	1003	238	252	0
2232	0	238	252	0
2234	867	238	252	0
2236	0	238	252	0
2238	0	238	252	0
2240	832	238	252	1
2242	904	238	252	0
2244	792	238	252	-1
2246	932	238	252	0
2248	0	238	252	0
2250	0	238	252	1
2252	0	238	252	0
2254	865	238	252	-1
2256	0	238	252	0
2258	792	238	252	1
2260	0	238	252	-1
2262	897	238	252	0
2264	924	238	252	0
2266	807	238	252	0
2268	984	238	252	1
2270	992	238	252	0
2272	877	238	252	0
2274	864	238	252	-1
2276	0	238	252	0
2278	831	238	252	0
2280	0	238	252	1
2282	912	238	252	0
2284	796	238	252	-1
2286	807	238	252	0
2288	995	238	252	1
2290	993	238	252	0
2292	0	238	252	-1
2294	0	238	252	1
2296	849	238	252	-1
2298	838	238	252	1
2300	824	238	252	1
2302	774	238	252	-1
2304	791	238	252	0
2306	803	238	252	-1
2308	991	238	252	1
2310	1016	238	252	0
2312	1007	238	252	0
2314	871	238	252	0
2316	0	238	252	0
2318	828	238	252	0
2320	831	238	252	0
2322	899	238	252	0
2324	799	238	252	0
2326	799	238	252	-1
2328	1009	238	252	1
2330	995	238	252	1
2332	992	238	252	-1
2334	0	238	252	0
2336	851	238	252	0
2338	804	238	252	0
2340	819	238	252	0
2342	896	238	252	0
2344	792	238	252	0
2346	807	238	252	0
2348	1020	238	252	0
2350	1022	238	252	0
2352	960	238	252	1
2354	0	238	252	-1
2356	0	238	252	0
2358	828	238	252	0
2360	825	238	252	1
2362	876	238	252	-1
2364	796	238	252	0
2366	803	238	252	0
2368	1004	238	252	0
2370	1008	238	252	1
2372	0	238	252	-1
2374	864	238	252	0
2376	860	238	252	0
2378	820	238	252	0
2380	831	238	252	0
2382	904	238	252	0
2384	927	238	252	0
2386	799	238	252	0
2388	1008	238	252	0
2390	995	238	252	1
2392	768	238	252	-1
2394	0	238	252	0
2396	862	238	252	0
2398	832	238	252	0
2400	831	238	252	1
2402	378	238	252	-1
2404	0	238	252	0
2406	807	238	252	0
2408	1004	238	252	0
2410	998	238	252	0
2412	956	238	252	0
2414	0	238	252	0
2416	855	238	252	0
2418	0	238	252	0
2420	828	238	252	1
2422	889	238	252	-1
2424	0	238	252	0
2426	935	238	252	0
2428	0	238	252	0
2430	876	238	252	1
2432	925	238	252	-1
2434	864	238	252	0
2436	864	238	252	0
2438	825	238	252	0
2440	816	238	252	0
2442	0	238	252	0
2444	926	238	252	0
2446	800	238	252	0
2448	998	238	252	0
2450	999	238	252	1
2452	927	238	252	0
2454	0	238	252	-1
2456	856	238	252	0
2458	831	238	252	1
2460	0	238	252	0
2462	0	238	252	0
2464	796	238	252	-1
2466	799	238	252	0
2468	1007	238	252	1
2470	999	238	252	0
2472	950	238	252	0
2474	0	238	252	0
2476	856	238	252	-1
2478	831	238	252	1
2480	823	238	252	0
2482	948	238	252	0
2484	0	238	252	0
2486	0	238	252	-1
2488	995	238	252	1
2490	982	238	252	0
2492	798	238	252	0
2494	865	238	252	0
2496	0	238	252	-1
2498	833	238	252	1
2500	0	238	252	0
2502	0	238	252	0
2504	783	238	252	0
2506	931	238	252	-1
2508	880	238	252	1
2510	976	238	252	0
2512	943	238	252	0
2514	0	238	252	0
2516	0	238	252	0
2518	832	238	252	0
2520	828	238	252	0
2522	872	238	252	0
2524	0	238	252	0
2526	801	238	252	0
2528	0	238	252	0
2530	988	238	252	0
2532	866	238	252	0
2534	860	238	252	0
2536	0	238	252	0
2538	804	238	252	0
2540	824	238	252	0
2542	892	238	252	0
2544	792	238	252	0
2546	931	238	252	0
2548	992	238	252	0
2550	995	238	252	1
2552	0	238	252	-1
2554	880	238	252	0
2556	0	238	252	0
2558	0	238	252	0
